Node	Time	Spot_Price
47	9	63.97
47	10	69.99
47	11	45.0
47	12	50.55
47	13	35.7
47	14	35.43
47	15	35.28
47	16	36.04
47	17	57.66
47	18	75.09
47	19	75.3
47	20	60.95
47	21	60.71
47	22	59.69
47	23	56.96
47	24	34.96
48	1	50.52
48	2	50.21
48	3	50.26
48	4	50.25
48	5	50.25
48	6	40.61
48	7	43.69
48	8	47.39
48	9	38.81
48	10	10.58
48	11	3.3
48	12	0.52
48	13	-0.18
48	14	-0.07
48	15	8.1
48	16	36.82
48	17	43.69
48	18	51.88
48	19	50.56
48	20	50.59
48	21	50.46
48	22	50.22
48	23	47.37
48	24	48.06
49	1	56.11
49	2	55.66
49	3	55.45
49	4	55.69
49	5	58.82
49	6	58.5
49	7	61.63
49	8	62.17
49	9	62.35
49	10	59.95
49	11	59.91
49	12	59.88
49	13	59.96
49	14	59.67
49	15	59.33
49	16	59.25
49	17	62.8
49	18	62.76
49	19	62.22
49	20	62.9
49	21	61.08
49	22	59.99
49	23	59.72
49	24	61.82
50	1	23.21
50	2	22.98
50	3	22.85
50	4	22.74
50	5	22.75
50	6	24.18
50	7	24.34
50	8	25.38
50	9	25.18
50	10	25.25
50	11	24.98
50	12	24.57
50	13	24.66
50	14	24.22
50	15	24.39
50	16	24.23
50	17	23.36
50	18	23.53
50	19	23.64
50	20	23.66
50	21	23.16
50	22	23.76
50	23	23.36
50	24	22.11
51	1	37.0
51	2	36.66
51	3	36.55
51	4	36.47
51	5	37.0
51	6	38.87
51	7	46.5
51	8	69.36
51	9	60.45
51	10	54.83
51	11	58.65
51	12	52.07
51	13	42.08
51	14	36.02
51	15	37.08
51	16	42.01
51	17	40.7
51	18	42.08
51	19	42.63
51	20	42.65
51	21	42.03
51	22	42.1
51	23	38.89
51	24	32.06
52	1	68.98
52	2	68.03
52	3	68.53
52	4	68.66
52	5	69.56
52	6	67.67
52	7	67.35
52	8	63.11
52	9	59.07
52	10	50.98
52	11	44.01
52	12	43.42
52	13	42.64
52	14	43.05
52	15	45.12
52	16	52.72
52	17	61.47
52	18	63.77
52	19	69.67
52	20	77.74
52	21	71.34
52	22	69.85
52	23	63.34
52	24	56.39
53	1	14.94
53	2	13.55
53	3	12.88
53	4	12.83
53	5	13.56
53	6	17.37
53	7	28.92
53	8	29.22
53	9	19.99
53	10	18.29
53	11	17.94
53	12	13.8
53	13	12.3
53	14	12.53
53	15	14.14
53	16	18.0
53	17	18.66
53	18	19.33
53	19	19.78
53	20	17.49
53	21	17.24
53	22	14.97
53	23	13.58
53	24	12.47
54	1	31.36
54	2	30.45
54	3	28.56
54	4	27.53
54	5	27.13
54	6	29.9
54	7	33.13
54	8	33.13
54	9	29.2
54	10	22.09
54	11	4.39
54	12	1.19
54	13	-0.02
54	14	-0.8
54	15	-0.9
54	16	1.0
54	17	25.41
54	18	31.17
54	19	32.78
54	20	31.62
54	21	29.98
54	22	29.92
54	23	29.65
54	24	26.93
55	1	30.21
55	2	15.39
55	3	7.01
55	4	8.7
55	5	4.98
55	6	4.91
55	7	4.11
55	8	0.97
55	9	0.0
55	10	1.56
55	11	0.77
55	12	-0.1
55	13	-4.01
55	14	-5.0
55	15	-4.36
55	16	-0.08
55	17	4.93
55	18	29.21
55	19	35.37
55	20	42.73
55	21	44.99
55	22	37.62
55	23	33.99
55	24	33.52
56	1	29.25
56	2	29.03
56	3	29.02
56	4	28.82
56	5	28.73
56	6	29.02
56	7	31.65
56	8	32.01
56	9	32.46
56	10	29.39
56	11	21.26
56	12	15.84
56	13	13.59
56	14	14.05
56	15	19.11
56	16	23.82
56	17	29.3
56	18	32.01
56	19	31.9
56	20	31.81
56	21	31.72
56	22	31.74
56	23	32.01
56	24	29.94
57	1	35.52
57	2	35.22
57	3	35.09
57	4	35.19
57	5	35.2
57	6	36.71
57	7	108.55
57	8	100.9
57	9	76.19
57	10	53.33
57	11	44.48
57	12	40.13
57	13	34.56
57	14	21.87
57	15	18.95
57	16	28.94
57	17	35.52
57	18	37.09
57	19	38.48
57	20	43.01
57	21	40.01
57	22	39.57
57	23	38.62
57	24	37.15
58	1	88.83
58	2	83.09
58	3	80.0
58	4	80.17
58	5	82.49
58	6	88.14
58	7	109.79
58	8	165.01
58	9	299.01
58	10	249.12
58	11	255.86
58	12	211.11
58	13	203.28
58	14	196.98
58	15	197.86
58	16	299.94
58	17	449.64
58	18	526.25
58	19	349.95
58	20	181.91
58	21	149.6
58	22	112.82
58	23	100.1
58	24	92.87
59	1	71.41
59	2	71.23
59	3	70.06
59	4	69.12
59	5	68.89
59	6	74.08
59	7	84.25
59	8	110.0
59	9	133.15
59	10	113.55
59	11	97.79
59	12	91.87
59	13	89.38
59	14	90.98
59	15	94.9
59	16	94.38
59	17	93.01
59	18	105.53
59	19	97.0
59	20	86.06
59	21	83.2
59	22	80.61
59	23	75.6
59	24	65.98
60	1	51.43
60	2	49.92
60	3	48.0
60	4	46.68
60	5	48.27
60	6	51.57
60	7	59.05
60	8	76.79
60	9	81.41
60	10	72.86
60	11	69.09
60	12	67.01
60	13	60.47
60	14	58.27
60	15	61.91
60	16	64.66
60	17	67.62
60	18	74.18
60	19	94.81
60	20	77.66
60	21	60.76
60	22	56.15
60	23	53.47
60	24	52.7
61	1	84.88
61	2	83.2
61	3	82.03
61	4	82.18
61	5	82.53
61	6	84.13
61	7	84.48
61	8	87.43
61	9	90.87
61	10	94.98
61	11	100.41
61	12	103.65
61	13	102.33
61	14	97.75
61	15	95.51
61	16	98.5
61	17	110.0
61	18	118.27
61	19	106.94
61	20	102.27
61	21	94.98
61	22	90.63
61	23	89.34
61	24	82.8
62	1	64.02
62	2	62.77
62	3	62.17
62	4	62.74
62	5	64.92
62	6	68.58
62	7	80.97
62	8	103.55
62	9	105.33
62	10	84.68
62	11	73.39
62	12	69.67
62	13	67.32
62	14	67.21
62	15	68.38
62	16	69.96
62	17	77.24
62	18	96.9
62	19	115.87
62	20	115.55
62	21	90.5
62	22	77.67
62	23	72.88
62	24	65.55
63	1	73.2
63	2	64.15
63	3	57.62
63	4	53.89
63	5	52.38
63	6	57.43
63	7	86.73
63	8	119.47
63	9	129.63
63	10	125.2
63	11	108.38
63	12	95.47
63	13	87.1
63	14	76.86
63	15	84.31
63	16	99.37
63	17	104.23
63	18	127.78
63	19	128.46
63	20	126.29
63	21	121.95
63	22	110.6
63	23	95.29
63	24	70.08
64	1	66.07
64	2	64.1
64	3	64.95
64	4	66.06
64	5	66.74
64	6	67.34
64	7	69.41
64	8	73.36
64	9	76.74
64	10	81.14
64	11	80.63
64	12	81.84
64	13	80.39
64	14	77.04
64	15	79.15
64	16	82.32
64	17	86.62
64	18	91.86
64	19	94.64
64	20	85.26
64	21	79.06
64	22	78.41
64	23	74.67
64	24	69.34
65	1	54.5
65	2	53.63
65	3	53.8
65	4	53.98
65	5	53.71
65	6	54.21
65	7	54.66
65	8	55.51
65	9	54.77
65	10	53.99
65	11	53.46
65	12	51.04
65	13	48.93
65	14	46.89
65	15	50.26
65	16	54.34
65	17	58.35
65	18	62.9
65	19	63.36
65	20	61.14
65	21	59.79
65	22	58.86
65	23	58.32
65	24	57.93
66	1	58.0
66	2	58.39
66	3	58.41
66	4	55.84
66	5	54.53
66	6	58.41
66	7	62.7
66	8	64.81
66	9	65.6
66	10	65.94
66	11	66.42
66	12	65.93
66	13	65.6
66	14	65.43
66	15	65.76
66	16	69.38
66	17	73.59
66	18	82.28
66	19	82.97
66	20	79.03
66	21	73.23
66	22	69.2
66	23	65.42
66	24	63.79
67	1	33.16
67	2	32.29
67	3	31.71
67	4	31.8
67	5	31.34
67	6	31.26
67	7	32.78
67	8	35.01
67	9	33.91
67	10	36.13
67	11	37.9
67	12	39.68
67	13	37.23
67	14	34.85
67	15	34.5
67	16	33.95
67	17	33.14
67	18	31.29
67	19	27.06
67	20	26.23
67	21	30.08
67	22	30.22
67	23	24.02
67	24	23.77
68	1	0.08
68	2	0.05
68	3	0.02
68	4	8.0
68	5	25.25
68	6	33.35
68	7	38.03
68	8	41.32
68	9	41.51
68	10	38.65
68	11	36.04
68	12	36.0
68	13	36.03
68	14	36.01
68	15	39.71
68	16	43.56
68	17	49.92
68	18	52.83
68	19	54.88
68	20	47.77
68	21	44.99
68	22	41.89
68	23	36.36
68	24	40.03
69	1	52.23
69	2	48.05
69	3	46.88
69	4	46.12
69	5	46.36
69	6	47.1
69	7	48.34
69	8	53.31
69	9	57.54
69	10	60.89
69	11	61.93
69	12	61.21
69	13	61.5
69	14	61.77
69	15	62.82
69	16	62.23
69	17	66.9
69	18	69.24
69	19	64.28
69	20	60.79
69	21	50.98
69	22	45.43
69	23	42.35
69	24	30.92
70	1	42.82
70	2	42.34
70	3	42.49
70	4	42.5
70	5	43.39
70	6	44.34
70	7	48.1
70	8	67.21
70	9	71.77
70	10	70.18
70	11	72.32
70	12	72.19
70	13	73.34
70	14	68.65
70	15	66.22
70	16	68.69
70	17	73.15
70	18	102.41
70	19	103.47
70	20	93.16
70	21	71.74
70	22	65.81
70	23	61.08
70	24	46.31
71	1	12.51
71	2	10.79
71	3	5.78
71	4	10.31
71	5	28.97
71	6	36.13
71	7	38.87
71	8	39.93
71	9	39.29
71	10	38.46
71	11	38.48
71	12	38.96
71	13	39.7
71	14	40.94
71	15	39.94
71	16	39.69
71	17	39.88
71	18	40.37
71	19	41.46
71	20	41.09
71	21	40.85
71	22	41.19
71	23	39.64
71	24	39.45
72	1	53.96
72	2	50.25
72	3	46.98
72	4	44.72
72	5	45.8
72	6	46.89
72	7	57.75
72	8	94.68
72	9	182.56
72	10	158.94
72	11	138.51
72	12	120.06
72	13	115.35
72	14	114.31
72	15	122.5
72	16	122.34
72	17	88.63
72	18	95.5
72	19	96.26
72	20	53.16
72	21	51.57
72	22	51.8
72	23	47.74
72	24	44.27
73	1	46.53
73	2	45.89
73	3	46.2
73	4	45.57
73	5	45.55
73	6	46.89
73	7	65.24
73	8	91.78
73	9	105.79
73	10	82.95
73	11	76.41
73	12	66.83
73	13	62.95
73	14	59.27
73	15	52.79
73	16	51.94
73	17	50.94
73	18	50.83
73	19	47.25
73	20	46.42
73	21	45.73
73	22	46.37
73	23	43.74
73	24	43.37
74	1	29.12
74	2	29.17
74	3	29.47
74	4	28.96
74	5	29.14
74	6	30.68
74	7	32.48
74	8	36.91
74	9	37.23
74	10	38.91
74	11	37.45
74	12	34.27
74	13	33.57
74	14	33.7
74	15	33.37
74	16	32.6
74	17	33.51
74	18	34.47
74	19	35.25
74	20	32.82
74	21	34.35
74	22	33.4
74	23	32.09
74	24	31.58
75	1	67.62
75	2	65.35
75	3	65.42
75	4	63.68
75	5	63.7
75	6	63.59
75	7	64.45
75	8	68.55
75	9	74.82
75	10	78.85
75	11	73.57
75	12	72.51
75	13	69.75
75	14	70.79
75	15	73.39
75	16	79.11
75	17	90.05
75	18	97.27
75	19	101.11
75	20	91.57
75	21	80.0
75	22	73.39
75	23	70.42
75	24	66.99
76	1	25.42
76	2	23.9
76	3	22.93
76	4	21.26
76	5	19.8
76	6	22.03
76	7	21.19
76	8	23.21
76	9	25.0
76	10	28.98
76	11	29.93
76	12	29.75
76	13	29.44
76	14	28.87
76	15	26.94
76	16	27.24
76	17	29.01
76	18	29.19
76	19	27.15
76	20	24.5
76	21	19.56
76	22	13.06
76	23	10.48
76	24	4.86
77	1	32.63
77	2	22.83
77	3	17.53
77	4	18.24
77	5	17.35
77	6	31.83
77	7	33.71
77	8	32.92
77	9	33.88
77	10	34.21
77	11	33.78
77	12	32.76
77	13	33.65
77	14	33.68
77	15	33.75
77	16	34.5
77	17	34.41
77	18	35.11
77	19	34.48
77	20	68.46
77	21	66.6
77	22	67.0
77	23	39.96
77	24	36.66
78	1	54.72
78	2	54.97
78	3	54.22
78	4	54.75
78	5	54.79
78	6	55.06
78	7	54.93
78	8	54.25
78	9	51.4
78	10	49.7
78	11	48.15
78	12	47.28
78	13	45.98
78	14	48.91
78	15	51.65
78	16	54.32
78	17	57.46
78	18	73.18
78	19	91.38
78	20	85.56
78	21	61.02
78	22	57.73
78	23	55.4
78	24	54.32
79	1	29.16
79	2	28.64
79	3	29.0
79	4	29.09
79	5	28.53
79	6	28.44
79	7	39.37
79	8	40.5
79	9	41.66
79	10	41.5
79	11	41.1
79	12	40.92
79	13	40.72
79	14	40.63
79	15	40.49
79	16	40.94
79	17	41.9
79	18	41.76
79	19	41.94
79	20	41.27
79	21	40.63
79	22	40.26
79	23	39.88
79	24	39.7
80	1	57.36
80	2	54.96
80	3	54.34
80	4	53.88
80	5	53.37
80	6	54.25
80	7	54.97
80	8	57.1
80	9	58.02
80	10	58.67
80	11	58.34
80	12	56.85
80	13	54.82
80	14	54.81
80	15	56.73
80	16	58.58
80	17	59.19
80	18	63.07
80	19	63.93
80	20	60.42
80	21	58.55
80	22	58.24
80	23	57.34
80	24	54.99
81	1	53.23
81	2	51.17
81	3	51.01
81	4	50.01
81	5	50.44
81	6	50.28
81	7	49.3
81	8	44.78
81	9	37.72
81	10	23.93
81	11	11.6
81	12	10.4
81	13	10.35
81	14	14.52
81	15	23.96
81	16	29.28
81	17	38.37
81	18	48.29
81	19	54.89
81	20	58.64
81	21	52.94
81	22	48.01
81	23	40.28
81	24	31.22
82	1	86.53
82	2	83.3
82	3	81.25
82	4	79.84
82	5	79.98
82	6	81.8
82	7	86.66
82	8	111.86
82	9	136.38
82	10	130.78
82	11	118.22
82	12	111.41
82	13	103.67
82	14	99.88
82	15	101.3
82	16	106.81
82	17	116.52
82	18	123.8
82	19	122.35
82	20	116.01
82	21	104.03
82	22	88.77
82	23	82.83
82	24	80.1
83	1	50.35
83	2	49.95
83	3	46.02
83	4	28.85
83	5	18.6
83	6	20.63
83	7	48.88
83	8	59.84
83	9	62.97
83	10	61.14
83	11	62.92
83	12	61.45
83	13	59.82
83	14	58.54
83	15	60.09
83	16	61.39
83	17	61.78
83	18	63.69
83	19	62.85
83	20	61.83
83	21	61.38
83	22	60.22
83	23	57.56
83	24	52.01
84	1	57.44
84	2	53.44
84	3	51.39
84	4	50.32
84	5	49.37
84	6	48.92
84	7	47.4
84	8	48.97
84	9	47.28
84	10	44.99
84	11	43.86
84	12	44.23
84	13	45.22
84	14	47.49
84	15	50.16
84	16	51.78
84	17	53.63
84	18	65.59
84	19	71.38
84	20	68.4
84	21	62.64
84	22	57.81
84	23	55.59
84	24	52.44
85	1	53.31
85	2	52.32
85	3	51.41
85	4	50.37
85	5	51.82
85	6	53.94
85	7	55.24
85	8	59.61
85	9	61.3
85	10	59.36
85	11	56.0
85	12	54.47
85	13	54.0
85	14	53.99
85	15	55.27
85	16	57.49
85	17	58.18
85	18	58.27
85	19	57.87
85	20	56.34
85	21	54.94
85	22	54.49
85	23	53.62
85	24	53.59
86	1	28.16
86	2	18.36
86	3	18.2
86	4	17.99
86	5	18.31
86	6	16.45
86	7	16.72
86	8	20.71
86	9	27.7
86	10	28.21
86	11	28.01
86	12	27.77
86	13	27.16
86	14	26.51
86	15	25.97
86	16	25.92
86	17	27.33
86	18	27.94
86	19	26.34
86	20	25.53
86	21	24.75
86	22	24.37
86	23	23.54
86	24	22.52
87	1	48.04
87	2	45.49
87	3	41.99
87	4	40.13
87	5	39.91
87	6	43.14
87	7	47.26
87	8	49.72
87	9	49.61
87	10	48.15
87	11	46.69
87	12	43.95
87	13	40.02
87	14	43.16
87	15	44.69
87	16	47.2
87	17	49.71
87	18	51.56
87	19	53.56
87	20	53.77
87	21	53.77
87	22	53.74
87	23	53.85
87	24	54.98
88	1	42.82
88	2	42.34
88	3	42.49
88	4	42.5
88	5	43.39
88	6	44.34
88	7	48.1
88	8	67.21
88	9	71.77
88	10	70.18
88	11	72.32
88	12	72.19
88	13	73.34
88	14	68.65
88	15	66.22
88	16	68.69
88	17	73.15
88	18	102.41
88	19	103.47
88	20	93.16
88	21	71.74
88	22	65.81
88	23	61.08
88	24	46.31
89	1	54.27
89	2	50.62
89	3	48.15
89	4	47.26
89	5	45.21
89	6	48.35
89	7	51.3
89	8	55.1
89	9	58.39
89	10	55.64
89	11	53.25
89	12	51.45
89	13	51.24
89	14	51.76
89	15	51.29
89	16	52.8
89	17	53.42
89	18	58.03
89	19	59.51
89	20	59.73
89	21	59.32
89	22	58.75
89	23	56.8
89	24	54.51
90	1	66.11
90	2	64.89
90	3	64.87
90	4	64.01
90	5	64.24
90	6	65.03
90	7	75.54
90	8	95.06
90	9	88.66
90	10	70.05
90	11	59.37
90	12	55.78
90	13	54.17
90	14	52.8
90	15	51.98
90	16	52.72
90	17	58.11
90	18	63.2
90	19	75.94
90	20	77.44
90	21	68.85
90	22	63.29
90	23	63.02
90	24	59.89
91	1	34.8
91	2	34.59
91	3	33.78
91	4	33.56
91	5	32.43
91	6	32.23
91	7	35.48
91	8	35.95
91	9	33.1
91	10	24.62
91	11	0.08
91	12	0.0
91	13	-0.98
91	14	-2.01
91	15	0.0
91	16	26.56
91	17	33.99
91	18	38.19
91	19	36.06
91	20	33.28
91	21	21.58
91	22	12.26
91	23	1.95
91	24	-0.09
92	1	71.41
92	2	71.23
92	3	70.06
92	4	69.12
92	5	68.89
92	6	74.08
92	7	84.25
92	8	110.0
92	9	133.15
92	10	113.55
92	11	97.79
92	12	91.87
92	13	89.38
92	14	90.98
92	15	94.9
92	16	94.38
92	17	93.01
92	18	105.53
92	19	97.0
92	20	86.06
92	21	83.2
92	22	80.61
92	23	75.6
92	24	65.98
93	1	57.18
93	2	56.96
93	3	56.84
93	4	56.85
93	5	56.92
93	6	57.12
93	7	56.98
