Node	Time	ActivationDownPrice
58	19	38.64
58	20	37.92
58	21	36.44
58	22	32.99
58	23	32.63
58	24	34.71
59	1	10.0
59	2	13.36
59	3	5.58
59	4	2.9
59	5	6.55
59	6	15.66
59	7	19.95
59	8	22.0
59	9	21.0
59	10	20.0
59	11	25.0
59	12	25.0
59	13	25.0
59	14	30.3
59	15	29.68
59	16	30.18
59	17	29.99
59	18	30.07
59	19	30.24
59	20	30.38
59	21	28.82
59	22	27.62
59	23	25.86
59	24	25.16
60	1	19.5
60	2	20.0
60	3	15.66
60	4	9.44
60	5	6.47
60	6	10.0
60	7	22.0
60	8	22.0
60	9	24.0
60	10	27.0
60	11	27.0
60	12	27.0
60	13	27.0
60	14	27.0
60	15	28.5
60	16	32.5
60	17	66.67
60	18	78.18
60	19	48.0
60	20	39.54
60	21	40.0
60	22	40.0
60	23	40.0
60	24	39.15
61	1	43.0
61	2	40.0
61	3	35.0
61	4	35.0
61	5	39.0
61	6	57.22
61	7	61.14
61	8	69.07
61	9	74.4
61	10	68.29
61	11	59.0
61	12	59.0
61	13	55.0
61	14	52.982
61	15	55.0
61	16	56.5
61	17	56.5
61	18	56.5
61	19	63.81
61	20	62.16
61	21	60.42
61	22	50.0
61	23	48.0
61	24	48.5
62	1	57.36
62	2	54.96
62	3	54.34
62	4	53.88
62	5	53.37
62	6	54.25
62	7	54.97
62	8	57.1
62	9	58.02
62	10	58.67
62	11	58.34
62	12	56.85
62	13	45.0
62	14	45.0
62	15	49.0
62	16	58.58
62	17	59.19
62	18	63.07
62	19	63.93
62	20	60.42
62	21	58.55
62	22	58.24
62	23	57.34
62	24	54.99
63	1	24.95
63	2	23.79
63	3	23.72
63	4	23.56
63	5	22.72
63	6	21.9
63	7	23.93
63	8	24.51
63	9	24.12
63	10	21.54
63	11	21.02
63	12	23.43
63	13	23.35
63	14	23.4
63	15	23.22
63	16	22.9
63	17	23.52
63	18	23.99
63	19	24.46
63	20	23.72
63	21	23.39
63	22	25.27
63	23	19.0
63	24	19.7
64	1	32.0
64	2	33.0
64	3	30.29
64	4	31.68
64	5	35.0
64	6	39.58
64	7	72.05
64	8	107.41
64	9	82.1
64	10	60.18
64	11	46.95
64	12	40.56
64	13	34.0
64	14	31.5
64	15	31.5
64	16	33.0
64	17	37.0
64	18	104.71
64	19	134.97
64	20	47.98
64	21	41.02
64	22	39.64
64	23	36.72
64	24	35.52
65	1	0.0
65	2	-1.0
65	3	-6.0
65	4	-6.0
65	5	-7.0
65	6	-7.0
65	7	-7.0
65	8	-7.0
65	9	-5.0
65	10	1.56
65	11	0.77
65	12	-0.1
65	13	-6.0
65	14	-6.0
65	15	-5.0
65	16	-0.08
65	17	4.93
65	18	29.21
65	19	35.37
65	20	42.73
65	21	44.99
65	22	37.62
65	23	33.99
65	24	30.5
66	1	24.95
66	2	23.79
66	3	23.72
66	4	23.56
66	5	22.72
66	6	21.9
66	7	23.93
66	8	24.51
66	9	24.12
66	10	21.54
66	11	21.02
66	12	23.43
66	13	23.35
66	14	23.4
66	15	23.22
66	16	22.9
66	17	23.52
66	18	23.99
66	19	24.46
66	20	23.72
66	21	23.39
66	22	25.27
66	23	19.0
66	24	19.7
67	1	3.89
67	2	3.8
67	3	3.79
67	4	3.99
67	5	4.14
67	6	2.5
67	7	2.0
67	8	2.0
67	9	3.5
67	10	7.71
67	11	2.0
67	12	2.0
67	13	2.0
67	14	1.0
67	15	1.0
67	16	6.0
67	17	6.57
67	18	3.0
67	19	2.5
67	20	5.06
67	21	3.59
67	22	1.0
67	23	1.0
67	24	-2.0
68	1	35.06
68	2	34.91
68	3	34.82
68	4	34.75
68	5	34.92
68	6	35.19
68	7	35.93
68	8	36.44
68	9	35.82
68	10	36.04
68	11	35.95
68	12	36.28
68	13	36.12
68	14	34.66
68	15	32.55
68	16	34.87
68	17	36.05
68	18	35.88
68	19	35.44
